Totals & Averages,CreditID,SiteID,FiscalID,PaymentID,LedgerID,ReceiptID,EmployeeID,ConcessionID,MemoID,dCredit,dcCreditAmt,bTferMoveOutAdjmt,bNonPosting,dCreated,dArchived,dDeleted,dUpdated,uTS,SMEMO
,138746,1495,42151,739331,35770,449179,91,88,337708,08-02-2010 10:25:09.633,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,08-02-2010 10:25:11.817,System.Byte[],Waived current late fee 1.
,139730,1495,42224,743670,1729,452163,95,88,338294,08-05-2010 10:40:43.733,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,08-05-2010 10:40:59.530,System.Byte[],Waived current late fee 1.
,139731,1495,42224,743670,1729,452163,95,88,338294,08-05-2010 10:40:43.733,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,08-05-2010 10:40:59.530,System.Byte[],Waived current late fee 1.
,139818,1495,42266,744457,1587,452721,91,88,338432,08-06-2010 8:45:38.377,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,08-06-2010 8:45:43.860,System.Byte[],Waived current late fee 1.
,139819,1495,42266,744457,1587,452721,91,88,338432,08-06-2010 8:45:38.377,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,08-06-2010 8:45:43.860,System.Byte[],Waived current late fee 1.
,139980,1495,42266,744965,1727,452989,91,88,338534,08-06-2010 15:52:25.047,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,08-06-2010 15:52:27.737,System.Byte[],Waived current late fee 1.
,139981,1495,42266,744965,1727,452989,91,88,338534,08-06-2010 15:52:25.047,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,08-06-2010 15:52:27.737,System.Byte[],Waived current late fee 1.
,140478,1495,42315,746537,1671,453964,91,88,338772,08-09-2010 14:01:14.063,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,08-09-2010 14:01:32.770,System.Byte[],Waived current late fee 2.
,140479,1495,42315,746537,1671,453964,91,88,338772,08-09-2010 14:01:14.063,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,08-09-2010 14:01:32.773,System.Byte[],Waived current late fee 2.
,140608,1495,42340,747073,1533,454290,91,88,338847,08-10-2010 10:49:32.627,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,08-10-2010 10:49:43.253,System.Byte[],Waived current late fee 1.
,140609,1495,42340,747073,1533,454290,91,88,338847,08-10-2010 10:49:32.627,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,08-10-2010 10:49:43.253,System.Byte[],Waived current late fee 1.
,141212,1495,42453,749667,1720,455773,91,88,339258,08-14-2010 9:32:25.733,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,08-14-2010 9:32:26.707,System.Byte[],Waived current late fee 2.
,141213,1495,42453,749667,1720,455773,91,88,339258,08-14-2010 9:32:25.733,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,08-14-2010 9:32:26.707,System.Byte[],Waived current late fee 2.
,142243,1495,42585,752645,1752,457486,93,88,339750,08-20-2010 13:18:34.580,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,08-20-2010 13:18:32.937,System.Byte[],Waived current late fee 1.
,142244,1495,42585,752645,1752,457486,93,88,339750,08-20-2010 13:18:34.580,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,08-20-2010 13:18:32.937,System.Byte[],Waived current late fee 1.
,145359,1495,42685,766173,22003,467093,93,88,348250,08-24-2010 16:52:02.287,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,08-24-2010 16:52:03.103,System.Byte[],Waived current late fee 2.
,145360,1495,42685,766173,22003,467093,93,88,348250,08-24-2010 16:52:02.287,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,08-24-2010 16:52:03.107,System.Byte[],Waived current late fee 2.
,145361,1495,42685,766174,22003,467093,93,88,348251,08-24-2010 16:52:02.290,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,08-24-2010 16:52:03.107,System.Byte[],Waived current late fee 2.
,145362,1495,42685,766174,22003,467093,93,88,348251,08-24-2010 16:52:02.290,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,08-24-2010 16:52:03.107,System.Byte[],Waived current late fee 2.
,145383,1495,45243,766297,1705,467180,93,88,348265,08-25-2010 9:27:23.127,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,08-25-2010 9:27:23.397,System.Byte[],Waived current late fee 1.
,145384,1495,45243,766297,1705,467180,93,88,348265,08-25-2010 9:27:23.127,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,08-25-2010 9:27:23.397,System.Byte[],Waived current late fee 1.
,145629,1495,45292,767436,1791,467867,91,88,348451,08-27-2010 14:21:27.750,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,08-27-2010 14:21:25.570,System.Byte[],Waived current late fee 2.
,145630,1495,45292,767436,1791,467867,91,88,348451,08-27-2010 14:21:27.750,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,08-27-2010 14:21:25.570,System.Byte[],Waived current late fee 2.
,145631,1495,45292,767437,1791,467867,91,88,348452,08-27-2010 14:21:27.753,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,08-27-2010 14:21:25.570,System.Byte[],Waived current late fee 2.
,145632,1495,45292,767437,1791,467867,91,88,348452,08-27-2010 14:21:27.753,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,08-27-2010 14:21:25.570,System.Byte[],Waived current late fee 2.
,145655,1495,45292,767598,34717,467957,91,88,348475,08-27-2010 16:29:16.763,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,08-27-2010 16:29:37.250,System.Byte[],Waived current late fee 2.
,145656,1495,45292,767598,34717,467957,91,88,348475,08-27-2010 16:29:16.763,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,08-27-2010 16:29:37.250,System.Byte[],Waived current late fee 2.
,146192,1495,45414,770736,35770,470089,93,88,348888,09-01-2010 12:35:59.040,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-01-2010 12:35:57.280,System.Byte[],Waived current late fee 1.
,146193,1495,45414,770736,35770,470089,93,88,348888,09-01-2010 12:35:59.040,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-01-2010 12:35:57.280,System.Byte[],Waived current late fee 1.
,147347,1495,45579,776994,1785,474275,91,88,349765,09-09-2010 10:34:21.490,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-09-2010 10:34:17.133,System.Byte[],Waived current late fee 1.
,147348,1495,45579,776994,1785,474275,91,88,349765,09-09-2010 10:34:21.490,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-09-2010 10:34:17.133,System.Byte[],Waived current late fee 1.
,147383,1495,45579,777123,1629,474350,91,88,349789,09-09-2010 12:33:39.260,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-09-2010 12:33:34.837,System.Byte[],Waived current late fee 1.
,147384,1495,45579,777123,1629,474350,91,88,349789,09-09-2010 12:33:39.260,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-09-2010 12:33:34.837,System.Byte[],Waived current late fee 1.
,147545,1495,45624,778059,1786,474942,93,88,349922,09-10-2010 16:00:23.023,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-10-2010 16:00:17.263,System.Byte[],Waived current late fee 1.
,147546,1495,45624,778059,1786,474942,93,88,349922,09-10-2010 16:00:23.023,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-10-2010 16:00:17.263,System.Byte[],Waived current late fee 1.
,151793,1495,45683,808646,1509,494484,93,88,362949,09-13-2010 11:16:03.200,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-13-2010 11:15:53.730,System.Byte[],Waived current late fee 1.
,151794,1495,45683,808646,1509,494484,93,88,362949,09-13-2010 11:16:03.200,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-13-2010 11:15:53.730,System.Byte[],Waived current late fee 1.
,151939,1495,45683,809007,1641,494664,93,88,363012,09-13-2010 15:18:03.550,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-13-2010 15:17:53.480,System.Byte[],Waived current late fee 1.
,151940,1495,45683,809007,1641,494664,93,88,363012,09-13-2010 15:18:03.550,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-13-2010 15:17:53.480,System.Byte[],Waived current late fee 1.
,152003,1495,45683,809108,1672,494715,93,88,363052,09-13-2010 16:35:45.507,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-13-2010 16:36:00.953,System.Byte[],Waived current late fee 1.
,152004,1495,45683,809108,1672,494715,93,88,363052,09-13-2010 16:35:45.507,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-13-2010 16:36:00.953,System.Byte[],Waived current late fee 1.
,152093,1495,48342,809447,1788,494915,93,88,363107,09-14-2010 11:18:46.480,15,FALSE,FALSE,01-02-1900 0:00:00.000,,09-14-2010 17:09:29.350,09-14-2010 17:09:16.570,System.Byte[],Waived current late fee 1.
,152094,1495,48342,809447,1788,494915,93,88,363107,09-14-2010 11:18:46.480,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,09-14-2010 17:09:29.350,09-14-2010 17:09:16.570,System.Byte[],Waived current late fee 1.
,152239,1495,48342,809758,43182,495082,93,88,363152,09-14-2010 16:11:53.827,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-14-2010 16:11:42.057,System.Byte[],Waived current late fee 1.
,152240,1495,48342,809758,43182,495082,93,88,363152,09-14-2010 16:11:53.827,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-14-2010 16:11:42.057,System.Byte[],Waived current late fee 1.
,152293,1495,48342,809843,1788,495125,93,88,363181,09-14-2010 17:12:17.560,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-14-2010 17:12:05.743,System.Byte[],Waived current late fee 1.
,152294,1495,48342,809843,1788,495125,93,88,363181,09-14-2010 17:12:17.560,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-14-2010 17:12:05.743,System.Byte[],Waived current late fee 1.
,152773,1495,48437,811346,1557,495958,93,88,363401,09-17-2010 9:28:33.420,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-17-2010 9:28:45.877,System.Byte[],Waived current late fee 2.
,152774,1495,48437,811346,1557,495958,93,88,363401,09-17-2010 9:28:33.420,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-17-2010 9:28:45.877,System.Byte[],Waived current late fee 2.
,152889,1495,48467,812027,8227,496301,91,88,363475,09-18-2010 9:45:02.637,14,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-18-2010 9:45:00.790,System.Byte[],Waived current late fee 1.
,152890,1495,48467,812027,8227,496301,91,88,363475,09-18-2010 9:45:02.637,-14,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-18-2010 9:45:00.790,System.Byte[],Waived current late fee 1.
,152891,1495,48467,812028,1745,496301,91,88,363476,09-18-2010 9:45:02.637,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-18-2010 9:45:00.790,System.Byte[],Waived current late fee 1.
,152892,1495,48467,812028,1745,496301,91,88,363476,09-18-2010 9:45:02.637,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-18-2010 9:45:00.790,System.Byte[],Waived current late fee 1.
,152905,1495,48467,812082,1660,496336,91,88,363481,09-18-2010 11:22:22.197,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-18-2010 11:22:19.660,System.Byte[],Waived current late fee 1.
,152906,1495,48467,812082,1660,496336,91,88,363481,09-18-2010 11:22:22.197,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-18-2010 11:22:19.660,System.Byte[],Waived current late fee 1.
,153069,1495,48497,812746,43386,496714,93,88,363576,09-20-2010 12:44:53.387,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-20-2010 12:44:48.010,System.Byte[],Waived current late fee 1.
,153070,1495,48497,812746,43386,496714,93,88,363576,09-20-2010 12:44:53.387,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-20-2010 12:44:48.010,System.Byte[],Waived current late fee 1.
,153157,1495,48497,813001,1623,496859,93,88,363624,09-20-2010 16:06:33.183,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-20-2010 16:06:48.067,System.Byte[],Waived current late fee 1.
,153158,1495,48497,813001,1623,496859,93,88,363624,09-20-2010 16:06:33.183,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-20-2010 16:06:48.070,System.Byte[],Waived current late fee 1.
,153270,1495,48528,813362,35603,497072,91,88,363678,09-21-2010 12:18:41.533,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-21-2010 12:18:48.857,System.Byte[],Waived current late fee 1.
,153271,1495,48528,813362,35603,497072,91,88,363678,09-21-2010 12:18:41.533,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-21-2010 12:18:48.857,System.Byte[],Waived current late fee 1.
,153476,1495,48557,814194,1787,497499,91,88,363794,09-22-2010 16:22:50.773,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-22-2010 16:23:14.167,System.Byte[],Waived current late fee 2.
,153477,1495,48557,814194,1787,497499,91,88,363794,09-22-2010 16:22:50.773,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,09-22-2010 16:23:14.167,System.Byte[],Waived current late fee 2.
,156728,1495,50933,837783,1629,514879,91,88,371918,10-04-2010 8:37:20.023,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-04-2010 8:37:20.047,System.Byte[],Waived current late fee 1.
,156729,1495,50933,837783,1629,514879,91,88,371918,10-04-2010 8:37:20.023,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-04-2010 8:37:20.047,System.Byte[],Waived current late fee 1.
,156768,1495,50933,837950,33222,515008,91,88,371938,10-04-2010 11:24:51.727,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-04-2010 11:25:12.673,System.Byte[],Waived current late fee 1.
,156769,1495,50933,837950,33222,515008,91,88,371938,10-04-2010 11:24:51.727,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-04-2010 11:25:12.673,System.Byte[],Waived current late fee 1.
,157058,1495,50968,839921,1735,516162,91,88,372192,10-05-2010 14:24:18.287,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-05-2010 14:24:43.640,System.Byte[],Waived current late fee 1.
,157059,1495,50968,839921,1735,516162,91,88,372192,10-05-2010 14:24:18.287,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-05-2010 14:24:43.640,System.Byte[],Waived current late fee 1.
,157364,1495,51025,841344,1791,517057,91,88,372456,10-07-2010 8:47:50.937,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-07-2010 8:47:58.687,System.Byte[],Waived current late fee 1.
,157365,1495,51025,841344,1791,517057,91,88,372456,10-07-2010 8:47:50.937,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-07-2010 8:47:58.687,System.Byte[],Waived current late fee 1.
,157492,1495,51055,842043,44332,517503,91,88,372556,10-08-2010 10:14:03.063,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-08-2010 10:14:27.797,System.Byte[],Waived current late fee 1.
,157493,1495,51055,842043,44332,517503,91,88,372556,10-08-2010 10:14:03.063,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-08-2010 10:14:27.797,System.Byte[],Waived current late fee 1.
,157922,1495,51146,844088,1671,518768,91,88,372846,10-11-2010 16:49:52.843,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-11-2010 16:50:23.017,System.Byte[],Waived current late fee 2.
,157923,1495,51146,844088,1671,518768,91,88,372846,10-11-2010 16:49:52.843,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-11-2010 16:50:23.017,System.Byte[],Waived current late fee 2.
,157924,1495,51146,844089,1671,518768,91,88,372847,10-11-2010 16:49:52.843,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-11-2010 16:50:23.017,System.Byte[],Waived current late fee 2.
,157925,1495,51146,844089,1671,518768,91,88,372847,10-11-2010 16:49:52.843,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-11-2010 16:50:23.017,System.Byte[],Waived current late fee 2.
,158150,1495,51173,844760,1713,519143,91,88,372960,10-13-2010 8:39:36.250,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-13-2010 8:39:45.800,System.Byte[],Waived current late fee 1.
,158151,1495,51173,844760,1713,519143,91,88,372960,10-13-2010 8:39:36.250,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-13-2010 8:39:45.800,System.Byte[],Waived current late fee 1.
,158295,1495,51201,845334,34536,519497,93,88,373026,10-14-2010 9:17:19.730,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-14-2010 9:17:30.947,System.Byte[],Waived current late fee 1.
,158296,1495,51201,845334,34536,519497,93,88,373026,10-14-2010 9:17:19.730,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-14-2010 9:17:30.947,System.Byte[],Waived current late fee 1.
,158451,1495,51229,845816,37122,519790,93,88,373107,10-15-2010 9:56:03.030,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-15-2010 9:56:06.030,System.Byte[],Waived current late fee 1.
,158452,1495,51229,845816,37122,519790,93,88,373107,10-15-2010 9:56:03.030,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-15-2010 9:56:06.033,System.Byte[],Waived current late fee 1.
,158782,1495,51292,847929,22377,521061,93,88,373727,10-18-2010 16:41:27.233,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-18-2010 16:41:43.190,System.Byte[],Waived current late fee 1.
,158783,1495,51292,847929,22377,521061,93,88,373727,10-18-2010 16:41:27.233,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-18-2010 16:41:43.190,System.Byte[],Waived current late fee 1.
,158970,1495,51349,848846,1604,521531,91,88,373839,10-20-2010 13:56:33.483,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-20-2010 13:56:21.113,System.Byte[],Waived current late fee 2.
,158971,1495,51349,848846,1604,521531,91,88,373839,10-20-2010 13:56:33.483,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-20-2010 13:56:21.113,System.Byte[],Waived current late fee 2.
,158972,1495,51349,848847,1608,521531,91,88,373840,10-20-2010 13:56:33.483,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-20-2010 13:56:21.113,System.Byte[],Waived current late fee 2.
,158973,1495,51349,848847,1608,521531,91,88,373840,10-20-2010 13:56:33.483,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-20-2010 13:56:21.113,System.Byte[],Waived current late fee 2.
,159344,1495,51432,850596,33032,522471,93,88,374125,10-23-2010 10:23:38.343,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-23-2010 10:23:26.540,System.Byte[],Waived current late fee 1.
,159345,1495,51432,850596,33032,522471,93,88,374125,10-23-2010 10:23:38.343,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-23-2010 10:23:26.540,System.Byte[],Waived current late fee 1.
,166122,1495,51522,860571,1773,528695,91,88,377141,10-27-2010 12:08:25.220,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-27-2010 12:08:27.287,System.Byte[],Waived current late fee 1.
,166123,1495,51522,860571,1773,528695,91,88,377141,10-27-2010 12:08:25.220,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-27-2010 12:08:27.287,System.Byte[],Waived current late fee 1.
,166368,1495,52298,861137,45715,529005,91,88,377279,10-28-2010 11:15:57.313,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-28-2010 11:15:59.990,System.Byte[],Waived current late fee 1.
,166369,1495,52298,861137,45715,529005,91,88,377279,10-28-2010 11:15:57.313,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-28-2010 11:15:59.990,System.Byte[],Waived current late fee 1.
,166392,1495,52298,861425,22003,529122,91,88,377312,10-28-2010 14:45:52.907,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-28-2010 14:45:55.560,System.Byte[],Waived current late fee 2.
,166393,1495,52298,861425,22003,529122,91,88,377312,10-28-2010 14:45:52.907,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-28-2010 14:45:55.560,System.Byte[],Waived current late fee 2.
,166394,1495,52298,861426,22003,529122,91,88,377313,10-28-2010 14:45:52.907,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-28-2010 14:45:55.560,System.Byte[],Waived current late fee 2.
,166395,1495,52298,861426,22003,529122,91,88,377313,10-28-2010 14:45:52.907,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,10-28-2010 14:45:55.560,System.Byte[],Waived current late fee 2.
,167075,1495,52458,867054,1662,533117,91,88,377920,11-03-2010 11:13:30.617,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,11-03-2010 12:13:33.513,System.Byte[],Waived current late fee 2.
,167076,1495,52458,867054,1662,533117,91,88,377920,11-03-2010 11:13:30.617,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,11-03-2010 12:13:33.513,System.Byte[],Waived current late fee 2.
,167077,1495,52458,867055,1662,533117,91,88,377921,11-03-2010 11:13:30.630,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,11-03-2010 12:13:33.513,System.Byte[],Waived current late fee 2.
,167078,1495,52458,867055,1662,533117,91,88,377921,11-03-2010 11:13:30.630,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,11-03-2010 12:13:33.513,System.Byte[],Waived current late fee 2.
,167195,1495,52492,868105,45746,533853,91,88,378065,11-04-2010 11:20:35.490,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,11-04-2010 12:20:50.537,System.Byte[],Waived current late fee 2.
,167196,1495,52492,868105,45746,533853,91,88,378065,11-04-2010 11:20:35.490,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,11-04-2010 12:20:50.537,System.Byte[],Waived current late fee 2.
,167229,1495,52492,868245,1719,533939,91,88,378094,11-04-2010 12:45:58.617,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,11-04-2010 13:46:02.030,System.Byte[],Waived current late fee 1.
,167230,1495,52492,868245,1719,533939,91,88,378094,11-04-2010 12:45:58.617,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,11-04-2010 13:46:02.030,System.Byte[],Waived current late fee 1.
,167299,1495,52530,868811,44219,534299,93,88,378172,11-05-2010 9:00:58.180,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,11-05-2010 10:01:00.807,System.Byte[],Waived current late fee 1.
,167300,1495,52530,868811,44219,534299,93,88,378172,11-05-2010 9:00:58.180,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,11-05-2010 10:01:00.807,System.Byte[],Waived current late fee 1.
,167668,1495,52595,870946,1641,535683,93,88,378475,11-08-2010 16:07:30.077,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,11-08-2010 16:07:33.590,System.Byte[],Waived current late fee 1.
,167669,1495,52595,870946,1641,535683,93,88,378475,11-08-2010 16:07:30.077,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,11-08-2010 16:07:33.590,System.Byte[],Waived current late fee 1.
,167672,1495,52595,870962,1625,535694,93,88,378477,11-08-2010 16:23:08.407,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,11-08-2010 16:23:12.007,System.Byte[],Waived current late fee 2.
,167673,1495,52595,870962,1625,535694,93,88,378477,11-08-2010 16:23:08.407,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,11-08-2010 16:23:12.007,System.Byte[],Waived current late fee 2.
,168356,1495,52717,873528,1624,537239,93,88,378866,11-12-2010 15:07:49.017,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,11-12-2010 15:09:10.540,System.Byte[],Waived current late fee 2.
,168357,1495,52717,873528,1624,537239,93,88,378866,11-12-2010 15:07:49.017,-15,FALSE,FALSE,01-02-1900 0:00:00.000,,,11-12-2010 15:09:10.543,System.Byte[],Waived current late fee 2.
,168486,1495,52753,873908,1713,537430,95,88,378929,11-13-2010 9:14:04.750,15,FALSE,FALSE,01-02-1900 0:00:00.000,,,11-13-2010 9:14:09.337,System.Byte[],Waived current late fee 1.
