Totals & Averages,INVOICEID,IINVOICENUM,TENANTID,DINVOICED,DDUE,DPAIDTHRU,DDELETED,INVOICEDETAILID,LEDGERID,CHARGEID
,2328723,16158,1310,2019-12-26 09:40:53.007000,2019-12-24 23:59:59,,,4113394,1602,10404778
,2328724,16159,359292,2019-12-26 09:40:55.960000,2019-12-25 23:59:59,,,4113395,330365,10405283
,2328726,16160,249897,2019-12-26 09:49:40.170000,2020-01-01 23:59:59,,,4113397,237009,10406450
,2328727,16161,122083,2019-12-26 09:49:43.013000,2020-01-10 23:59:59,,,4113398,120450,10406451
,2329132,16162,364966,2019-12-27 09:32:04.383000,2019-12-27 23:59:59,,,4114190,334115,10406754
,2329133,16163,1555,2019-12-27 09:32:06.680000,2019-12-27 23:59:59,,,4114191,1764,10406753
,2329133,16163,1555,2019-12-27 09:32:06.680000,2019-12-27 23:59:59,,,4114192,1764,10406766
,2329134,16164,380482,2019-12-27 09:32:09.007000,2019-12-26 23:59:59,,,4114193,343332,10405897
,2329135,16165,380526,2019-12-27 09:32:11.413000,2019-12-27 23:59:59,,,4114194,397143,10406751
,2329136,16166,361206,2019-12-27 09:32:13.990000,2019-12-27 23:59:59,,,4114195,331850,10406764
,2329137,16167,169512,2019-12-27 09:32:20.410000,2019-12-19 23:59:59,,,4114196,168477,10400270
,2329137,16167,169512,2019-12-27 09:32:20.410000,2019-12-19 23:59:59,,,4114197,168477,10405899
,2329138,16168,380512,2019-12-27 09:32:22.410000,2019-12-27 23:59:59,,,4114198,343359,10406761
,2329139,16169,123935,2019-12-27 09:43:55,2020-01-11 23:59:59,,,4114199,253406,10407375
,2329139,16169,123935,2019-12-27 09:43:55,2020-01-11 23:59:59,,,4114200,253406,10407376
,2329140,16170,423435,2019-12-27 09:43:57.857000,2020-01-11 23:59:59,,,4114201,388878,10407377
,2329140,16170,423435,2019-12-27 09:43:57.857000,2020-01-11 23:59:59,,,4114202,388878,10407378
,2329491,16171,181379,2019-12-28 09:50:58.280000,2019-12-28 23:59:59,,,4114923,179977,10407858
,2329492,16172,143263,2019-12-28 09:51:00.523000,2019-12-28 23:59:59,,,4114924,144829,10407853
,2329493,16173,1497,2019-12-28 09:51:04.050000,2019-12-28 23:59:59,,,4114925,1703,10407855
,2329494,16174,358314,2019-12-28 09:51:06.030000,2019-12-28 23:59:59,,,4114926,389116,10407859
,2329495,16175,80105,2019-12-28 09:51:12.990000,2019-12-28 23:59:59,,,4114927,86473,10407856
,2329495,16175,80105,2019-12-28 09:51:12.990000,2019-12-28 23:59:59,,,4114928,86473,10407866
,2329496,16176,1310,2019-12-28 09:51:15.013000,2019-12-28 23:59:59,,,4114929,1513,10407861
,2329500,16177,282952,2019-12-28 09:58:55.257000,2020-01-02 23:59:59,,,4114933,265841,10408302
,2329501,16178,1436,2019-12-28 09:58:59.073000,2020-01-12 23:59:59,,,4114934,1642,10408303
,2329833,16179,424183,2019-12-30 09:37:17.767000,2020-01-05 23:59:59,,,4115538,389646,10409443
,2329973,16180,1513,2019-12-30 15:57:37.773000,2019-12-29 23:59:59,,,4115786,1719,10408504
,2329974,16181,293548,2019-12-30 15:57:40.310000,2019-12-29 23:59:59,,,4115787,275528,10408503
,2329975,16182,365037,2019-12-30 15:57:44.853000,2019-12-29 23:59:59,,,4115788,334395,10408505
,2330114,16183,371371,2019-12-31 11:11:43.083000,2019-12-31 23:59:59,,,4116047,337137,10409836
,2330115,16184,269645,2019-12-31 11:11:46.983000,2019-12-31 23:59:59,,,4116048,254082,10409837
,2330141,16185,297210,2019-12-31 11:17:10.440000,2020-01-15 23:59:59,,,4116145,278418,10410314
,2330142,16186,226303,2019-12-31 11:17:14.563000,2020-01-06 23:59:59,,,4116146,219990,10371597
,2330142,16186,226303,2019-12-31 11:17:14.563000,2020-01-06 23:59:59,,,4116147,219990,10371598
,2330142,16186,226303,2019-12-31 11:17:14.563000,2020-01-06 23:59:59,,,4116148,219990,10395115
,2330142,16186,226303,2019-12-31 11:17:14.563000,2020-01-06 23:59:59,,,4116149,219990,10403113
,2330142,16186,226303,2019-12-31 11:17:14.563000,2020-01-06 23:59:59,,,4116150,219990,10410315
,2330142,16186,226303,2019-12-31 11:17:14.563000,2020-01-06 23:59:59,,,4116151,219990,10410316
,2330143,16187,422519,2019-12-31 11:17:18.173000,2020-01-15 23:59:59,,,4116152,387950,10410317
,2330213,16188,285154,2020-01-01 10:00:00.777000,2020-01-10 23:59:59,,,4116308,384858,10420583
,2330214,16189,360606,2020-01-01 10:00:05.913000,2020-01-06 23:59:59,,,4116309,331393,10410463
,2330214,16189,360606,2020-01-01 10:00:05.913000,2020-01-06 23:59:59,,,4116310,331393,10410464
,2330215,16190,1301,2020-01-01 10:00:31.953000,2020-01-01 00:00:00,,,4116311,1504,10411450
,2330215,16190,1301,2020-01-01 10:00:31.953000,2020-01-01 00:00:00,,,4116312,1504,10411456
,2330216,16191,361362,2020-01-01 10:00:34.217000,2020-01-01 23:59:59,,,4116313,331978,10411444
,2330216,16191,361362,2020-01-01 10:00:34.217000,2020-01-01 23:59:59,,,4116314,331978,10411461
,2330217,16192,123174,2020-01-01 10:00:36.297000,2020-01-01 23:59:59,,,4116315,121629,10411448
,2330217,16192,123174,2020-01-01 10:00:36.297000,2020-01-01 23:59:59,,,4116316,121629,10411457
,2330218,16193,1309,2020-01-01 10:00:37.857000,2020-01-01 00:00:00,,,4116317,1512,10411453
,2330218,16193,1309,2020-01-01 10:00:37.857000,2020-01-01 00:00:00,,,4116318,1512,10411458
,2330219,16194,1508,2020-01-01 10:00:47.653000,2020-01-01 00:00:00,,,4116319,1714,10411445
,2330220,16195,1433,2020-01-01 10:00:49.463000,2020-01-01 00:00:00,,,4116320,1639,10411438
,2331007,16196,420684,2020-01-02 09:44:53.363000,2020-01-02 23:59:59,,,4117348,386368,10420598
,2331008,16197,155797,2020-01-02 09:44:55.427000,2020-01-02 23:59:59,,,4117349,157473,10420607
,2331008,16197,155797,2020-01-02 09:44:55.427000,2020-01-02 23:59:59,,,4117350,157473,10420615
,2331009,16198,357407,2020-01-02 09:44:57.787000,2020-01-02 23:59:59,,,4117351,328848,10420606
,2331010,16199,286985,2020-01-02 09:44:59.457000,2020-01-02 23:59:59,,,4117352,269515,10420612
,2331011,16200,56415,2020-01-02 09:45:05.690000,2020-01-02 23:59:59,,,4117353,63730,10420611
,2331011,16200,56415,2020-01-02 09:45:05.690000,2020-01-02 23:59:59,,,4117354,63730,10420616
,2331012,16201,430484,2020-01-02 09:45:07.673000,2020-01-02 23:59:59,,,4117355,395938,10420604
,2331013,16202,1425,2020-01-02 09:45:11.720000,2020-01-02 23:59:59,,,4117356,47798,10420600
,2331014,16203,1319,2020-01-02 09:45:17.767000,2020-01-02 23:59:59,,,4117357,1522,10420608
,2331014,16203,1319,2020-01-02 09:45:17.767000,2020-01-02 23:59:59,,,4117358,1522,10420618
,2332268,16204,357754,2020-01-03 08:53:22.887000,2020-01-12 23:59:59,,,4119064,329155,10422189
,2332269,16205,135808,2020-01-03 08:53:27.217000,2020-01-13 23:59:59,,,4119065,136884,10422190
,2332269,16205,135808,2020-01-03 08:53:27.217000,2020-01-13 23:59:59,,,4119066,136884,10422191
,2332304,16206,284517,2020-01-03 10:46:51.790000,2020-01-03 23:59:59,,,4119132,267340,10421710
,2332304,16206,284517,2020-01-03 10:46:51.790000,2020-01-03 23:59:59,,,4119133,267340,10421719
,2332305,16207,424126,2020-01-03 10:46:53.993000,2020-01-03 23:59:59,,,4119134,389587,10421712
,2332306,16208,1390,2020-01-03 10:46:55.837000,2020-01-03 23:59:59,,,4119135,129621,10421708
,2332307,16209,417199,2020-01-03 10:46:58.930000,2020-01-03 23:59:59,,,4119136,383066,10421707
,2332793,16210,185699,2020-01-04 09:59:15.440000,2020-01-04 23:59:59,,,4119874,184494,10422621
,2332794,16211,430548,2020-01-04 09:59:17.750000,2020-01-04 23:59:59,,,4119875,398571,10422632
,2332795,16212,359616,2020-01-04 09:59:21.063000,2020-01-04 23:59:59,,,4119876,330630,10422628
,2332796,16213,1380,2020-01-04 09:59:26.937000,2020-01-04 23:59:59,,,4119877,1583,10422620
,2332796,16213,1380,2020-01-04 09:59:26.937000,2020-01-04 23:59:59,,,4119878,1583,10422639
,2332797,16214,298022,2020-01-04 09:59:29.913000,2020-01-04 23:59:59,,,4119879,279347,10422627
,2332798,16215,138571,2020-01-04 09:59:31.703000,2020-01-04 23:59:59,,,4119880,156975,10422623
,2332799,16216,133295,2020-01-04 09:59:39.073000,2020-01-04 23:59:59,,,4119881,134223,10422630
,2332860,16217,287182,2020-01-04 12:11:47.643000,2020-01-04 23:59:59,,,4119993,269713,10422625
,2333332,16218,122852,2020-01-06 13:39:35.343000,2020-01-21 23:59:59,,,4120989,1827,10425309
,2333332,16218,122852,2020-01-06 13:39:35.343000,2020-01-21 23:59:59,,,4120990,154199,10425310
,2333334,16219,264420,2020-01-06 13:41:24.167000,2020-01-05 23:59:59,,,4120993,249738,10423361
,2333335,16220,279446,2020-01-06 13:41:27.243000,2020-01-05 23:59:59,,,4120994,262796,10423358
,2333336,16221,226231,2020-01-06 13:41:30.947000,2020-01-06 23:59:59,,,4120995,328055,10423853
,2333337,16222,255332,2020-01-06 13:41:39.960000,2020-01-05 23:59:59,,,4120996,241995,10423362
,2333557,16223,1441,2020-01-07 09:33:18.660000,2020-01-22 23:59:59,,,4121473,55760,10426180
,2333557,16223,1441,2020-01-07 09:33:18.660000,2020-01-22 23:59:59,,,4121474,55760,10426181
,2333558,16224,359890,2020-01-07 09:33:22.503000,2020-01-12 23:59:59,,,4121475,330845,10426182
,2333559,16225,424709,2020-01-07 09:33:25.377000,2020-01-22 23:59:59,,,4121476,398605,10369350
,2333559,16225,424709,2020-01-07 09:33:25.377000,2020-01-22 23:59:59,,,4121477,398605,10425465
,2333559,16225,424709,2020-01-07 09:33:25.377000,2020-01-22 23:59:59,,,4121478,398605,10408508
,2333559,16225,424709,2020-01-07 09:33:25.377000,2020-01-22 23:59:59,,,4121479,398605,10426183
,2333562,16226,298086,2020-01-07 09:34:02.780000,2020-01-06 23:59:59,,,4121483,279160,10423854
,2333563,16227,365276,2020-01-07 09:34:04.840000,2020-01-07 23:59:59,,,4121484,384706,10425462
,2333564,16228,270534,2020-01-07 09:34:06.480000,2020-01-07 23:59:59,,,4121485,254845,10425460
,2333565,16229,479357,2020-01-07 09:34:13.293000,2020-01-07 23:59:59,,,4121486,145853,10425458
,2333566,16230,1310,2020-01-07 09:34:15.153000,2020-01-07 23:59:59,,,4121487,1789,10425463
,2333566,16230,1310,2020-01-07 09:34:15.153000,2020-01-07 23:59:59,,,4121488,1789,10425466
,2333567,16231,284960,2020-01-07 09:34:19.183000,2020-01-07 23:59:59,,,4121489,267687,10425461
,2333835,16232,420922,2020-01-08 11:23:39.660000,2020-01-08 23:59:59,,,4121974,386518,10426432
,2333836,16233,423234,2020-01-08 11:23:42.063000,2020-01-05 23:59:59,,,4121975,388717,10423360
,2333837,16234,424262,2020-01-08 11:23:44.717000,2020-01-08 23:59:59,,,4121976,389997,10426429
,2333838,16235,123837,2020-01-08 11:23:56.457000,2020-01-08 23:59:59,,,4121977,122415,10426430
,2334065,16236,157167,2020-01-09 09:49:45.370000,2020-01-24 23:59:59,,,4122447,158736,10392838
,2334065,16236,157167,2020-01-09 09:49:45.370000,2020-01-24 23:59:59,,,4122448,158736,10392839
,2334065,16236,157167,2020-01-09 09:49:45.370000,2020-01-24 23:59:59,,,4122449,158736,10427242
,2334065,16236,157167,2020-01-09 09:49:45.370000,2020-01-24 23:59:59,,,4122450,158736,10409840
,2334065,16236,157167,2020-01-09 09:49:45.370000,2020-01-24 23:59:59,,,4122451,158736,10427719
,2334065,16236,157167,2020-01-09 09:49:45.370000,2020-01-24 23:59:59,,,4122452,158736,10427720
,2334066,16237,364916,2020-01-09 09:49:50.603000,2020-01-24 23:59:59,,,4122453,334084,10427721
,2334067,16238,421656,2020-01-09 09:49:55.430000,2020-01-24 23:59:59,,,4122454,387087,10427722
,2334068,16239,163799,2020-01-09 09:50:00.353000,2020-01-16 23:59:59,,,4122455,163047,10427723
,2334069,16240,1321,2020-01-09 09:50:36.580000,2020-01-09 23:59:59,,,4122456,1524,10427239
,2334069,16240,1321,2020-01-09 09:50:36.580000,2020-01-09 23:59:59,,,4122457,1524,10427246
,2334315,16241,166732,2020-01-10 10:00:15.893000,2020-01-20 23:59:59,,,4123033,211203,10428435
,2334329,16242,108534,2020-01-10 10:30:32.983000,2020-01-10 23:59:59,,,4123062,217534,10427948
,2334330,16243,273819,2020-01-10 10:30:35.437000,2020-01-10 23:59:59,,,4123063,257713,10427953
,2334331,16244,356491,2020-01-10 10:30:37.217000,2020-01-10 23:59:59,,,4123064,328040,10427951
,2334332,16245,143197,2020-01-10 10:30:39.090000,2019-12-28 23:59:59,,,4123065,144562,10407857
,2334332,16245,143197,2020-01-10 10:30:39.090000,2019-12-28 23:59:59,,,4123066,144562,10407865
,2334332,16245,143197,2020-01-10 10:30:39.090000,2019-12-28 23:59:59,,,4123067,144562,10422637
,2334565,16246,238231,2020-01-11 10:52:36.407000,2019-12-15 23:59:59,,,4123473,250820,10396414
,2334565,16246,238231,2020-01-11 10:52:36.407000,2019-12-15 23:59:59,,,4123474,250820,10403112
,2334565,16246,238231,2020-01-11 10:52:36.407000,2019-12-15 23:59:59,,,4123475,250820,10409844
,2334582,16247,424392,2020-01-11 11:28:27.807000,2020-01-11 23:59:59,,,4123500,389846,10428699
,2334583,16248,229961,2020-01-11 11:28:30.533000,2020-01-11 23:59:59,,,4123501,223293,10428701
,2334584,16249,184477,2020-01-11 11:28:33.453000,2020-01-11 23:59:59,,,4123502,183301,10428700
,2334585,16250,374111,2020-01-11 11:28:35.437000,2020-01-11 23:59:59,,,4123503,385648,10428703
,2334996,16251,280452,2020-01-13 11:15:20.097000,2020-01-16 23:59:59,,,4124286,263615,10434067
,2334997,16252,1564,2020-01-13 11:15:23.317000,2020-01-28 23:59:59,,,4124287,1629,10434068
,2334997,16252,1564,2020-01-13 11:15:23.317000,2020-01-28 23:59:59,,,4124288,1773,10434069
,2334998,16253,361819,2020-01-13 11:15:27.080000,2020-01-17 23:59:59,,,4124289,332345,10434070
,2334999,16254,80049,2020-01-13 11:15:30.080000,2020-01-27 23:59:59,,,4124290,86393,10434071
,2334999,16254,80049,2020-01-13 11:15:30.080000,2020-01-27 23:59:59,,,4124291,330254,10434072
,2335000,16255,284085,2020-01-13 11:15:32.797000,2020-01-28 23:59:59,,,4124292,266895,10434073
,2335000,16255,284085,2020-01-13 11:15:32.797000,2020-01-28 23:59:59,,,4124293,266895,10434074
,2335001,16256,86147,2020-01-13 11:15:35.563000,2020-01-14 23:59:59,,,4124294,93355,10434075
,2335001,16256,86147,2020-01-13 11:15:35.563000,2020-01-14 23:59:59,,,4124295,93355,10434076
,2335002,16257,168992,2020-01-13 11:17:47.710000,2020-01-13 23:59:59,,,4124296,167926,10433504
,2335003,16258,297114,2020-01-13 11:17:53.037000,2020-01-13 23:59:59,,,4124297,278355,10433503
,2335215,16259,123675,2020-01-14 09:16:33.180000,2020-02-05 23:59:59,,,4124687,122233,10434748
,2335218,16260,423535,2020-01-14 09:17:11.460000,2020-01-14 23:59:59,,,4124691,388976,10434265
,2335220,16261,424454,2020-01-14 09:17:13.897000,2020-01-14 23:59:59,,,4124693,398612,10434267
,2335221,16262,290337,2020-01-14 09:17:16.927000,2020-01-14 23:59:59,,,4124694,272712,10434261
,2335223,16263,61126,2020-01-14 09:17:18.583000,2020-01-14 23:59:59,,,4124696,68158,10434263
,2335223,16263,61126,2020-01-14 09:17:18.583000,2020-01-14 23:59:59,,,4124697,68158,10434268
,2335226,16264,1357,2020-01-14 09:17:24.753000,2020-01-14 23:59:59,,,4124700,124085,10434264
,2335449,16265,238231,2020-01-15 09:50:42.187000,2020-01-15 23:59:59,,,4125152,250820,10434964
,2335450,16266,1408,2020-01-15 09:50:44.447000,2020-01-13 23:59:59,,,4125153,1613,10433502
,2335450,16266,1408,2020-01-15 09:50:44.447000,2020-01-13 23:59:59,,,4125154,1613,10433506
,2335451,16267,251067,2020-01-15 09:50:46.553000,2020-01-15 23:59:59,,,4125155,238035,10434965
,2335458,16268,41035,2020-01-15 09:59:53.027000,2020-01-30 23:59:59,,,4125164,46711,10435760
,2335696,16269,433076,2020-01-16 10:01:12.840000,2020-01-26 23:59:59,,,4125571,398582,10436639
,2335697,16270,48348,2020-01-16 10:01:16.230000,2020-01-31 23:59:59,,,4125572,54734,10436640
,2335698,16271,33259,2020-01-16 10:01:19.137000,2020-01-26 23:59:59,,,4125573,36864,10397765
,2335698,16271,33259,2020-01-16 10:01:19.137000,2020-01-26 23:59:59,,,4125574,36864,10397766
,2335698,16271,33259,2020-01-16 10:01:19.137000,2020-01-26 23:59:59,,,4125575,36864,10428705
,2335698,16271,33259,2020-01-16 10:01:19.137000,2020-01-26 23:59:59,,,4125576,36864,10420613
,2335698,16271,33259,2020-01-16 10:01:19.137000,2020-01-26 23:59:59,,,4125577,36864,10436641
,2335698,16271,33259,2020-01-16 10:01:19.137000,2020-01-26 23:59:59,,,4125578,36864,10436642
,2335699,16272,238028,2020-01-16 10:01:45.010000,2020-01-16 23:59:59,,,4125579,228901,10436037
,2335700,16273,290487,2020-01-16 10:01:47.557000,2020-01-16 23:59:59,,,4125580,272861,10436038
,2335701,16274,297247,2020-01-16 10:01:49.480000,2020-01-16 23:59:59,,,4125581,278449,10436039
,2335702,16275,375717,2020-01-16 10:01:51.707000,2020-01-16 23:59:59,,,4125582,384197,10436036
,2336332,16276,359162,2020-01-17 09:10:47.853000,2020-01-21 23:59:59,,,4126814,330258,10398796
,2336332,16276,359162,2020-01-17 09:10:47.853000,2020-01-21 23:59:59,,,4126815,330258,10407864
,2336332,16276,359162,2020-01-17 09:10:47.853000,2020-01-21 23:59:59,,,4126816,330258,10436689
,2336332,16276,359162,2020-01-17 09:10:47.853000,2020-01-21 23:59:59,,,4126817,330258,10423860
,2336332,16276,359162,2020-01-17 09:10:47.853000,2020-01-21 23:59:59,,,4126818,330258,10437923
,2336333,16277,1400,2020-01-17 09:10:52.180000,2020-02-01 00:00:00,,,4126819,1605,10437924
,2336333,16277,1400,2020-01-17 09:10:52.180000,2020-02-01 00:00:00,,,4126820,1605,10437925
,2336350,16278,136078,2020-01-17 09:48:52.530000,2020-01-17 23:59:59,,,4126843,137163,10437081
,2336350,16278,136078,2020-01-17 09:48:52.530000,2020-01-17 23:59:59,,,4126844,137163,10437083
,2336351,16279,1310,2020-01-17 09:48:55.170000,2020-01-17 23:59:59,,,4126845,1806,10437082
,2336817,16280,281153,2020-01-18 11:42:30.157000,2020-01-25 23:59:59,,,4127619,264220,10438927
,2336818,16281,357953,2020-01-18 11:43:05.733000,2020-01-18 23:59:59,,,4127620,329299,10438220
,2336819,16282,184877,2020-01-18 11:43:07.910000,2020-01-18 23:59:59,,,4127621,183708,10438222
,2336820,16283,423618,2020-01-18 11:43:10.100000,2020-01-18 23:59:59,,,4127622,389078,10438221
,2337241,16284,422656,2020-01-20 11:45:00.157000,2020-01-19 23:59:59,,,4128356,389681,10439061
,2337242,16285,223447,2020-01-20 11:45:03.670000,2020-01-20 23:59:59,,,4128357,217239,10439611
,2337243,16286,297401,2020-01-20 11:45:05.687000,2020-01-19 23:59:59,,,4128358,278673,10439059
,2337244,16287,1478,2020-01-20 11:45:11.700000,2020-01-19 23:59:59,,,4128359,1684,10439057
,2337244,16287,1478,2020-01-20 11:45:11.700000,2020-01-19 23:59:59,,,4128360,1684,10439065
,2337245,16288,288305,2020-01-20 11:45:13.717000,2020-01-20 23:59:59,,,4128361,270777,10439609
,2337246,16289,433551,2020-01-20 11:45:16.200000,2020-01-20 23:59:59,,,4128362,399084,10439607
,2337247,16290,253708,2020-01-20 11:45:19.480000,2020-01-20 23:59:59,,,4128363,240432,10439616
,2337248,16291,63628,2020-01-20 11:45:25.307000,2020-01-19 23:59:59,,,4128364,70960,10439055
,2337249,16292,417793,2020-01-20 11:45:27.150000,2020-01-19 23:59:59,,,4128365,383544,10439053
,2337250,16293,130807,2020-01-20 11:45:29.180000,2020-01-19 23:59:59,,,4128366,131566,10439052
,2337251,16294,421468,2020-01-20 11:45:35.537000,2020-01-20 23:59:59,,,4128367,386986,10439610
,2337825,16295,360146,2020-01-21 13:08:02.880000,2020-01-21 23:59:59,,,4130321,331030,10440497
,2338068,16296,360179,2020-01-22 15:55:41.257000,2020-01-22 23:59:59,,,4130747,331059,10441677
,2338069,16297,377796,2020-01-22 15:55:43.770000,2020-01-22 23:59:59,,,4130748,341291,10441673
,2338070,16298,169512,2020-01-22 15:55:45.600000,2020-01-19 23:59:59,,,4130749,168477,10439062
,2338071,16299,295566,2020-01-22 15:55:47.723000,2020-01-22 23:59:59,,,4130750,277165,10441675
,2338191,16300,27302,2020-01-23 10:22:43.157000,2020-01-23 23:59:59,,,4130950,31613,10442385
,2338192,16301,215720,2020-01-23 10:22:45.627000,2020-01-23 23:59:59,,,4130951,262533,10442380
,2338193,16302,159089,2020-01-23 10:22:47.663000,2020-01-23 23:59:59,,,4130952,160644,10442382
,2338194,16303,74339,2020-01-23 10:22:50.487000,2020-01-23 23:59:59,,,4130953,334282,10442384
,2338718,16304,136573,2020-01-24 11:15:15.800000,2020-01-24 23:59:59,,,4131835,137660,10443131
,2338718,16304,136573,2020-01-24 11:15:15.800000,2020-01-24 23:59:59,,,4131836,137660,10443138
,2338719,16305,418010,2020-01-24 11:15:20.497000,2020-01-24 23:59:59,,,4131837,383705,10443137
,2338720,16306,1310,2020-01-24 11:15:22.497000,2020-01-24 23:59:59,,,4131838,1602,10443136
,2338900,16307,249897,2020-01-25 11:39:39.603000,2020-02-01 23:59:59,,,4132165,237009,10433955
,2338901,16308,1543,2020-01-25 11:40:15.753000,2020-01-25 23:59:59,,,4132166,124347,10444164
,2338902,16309,357150,2020-01-25 11:40:17.937000,2020-01-25 23:59:59,,,4132167,329203,10444166
,2338903,16310,359292,2020-01-25 11:40:20.077000,2020-01-25 23:59:59,,,4132168,330365,10444163
,2339322,16311,123935,2020-01-27 10:03:47.307000,2020-02-11 23:59:59,,,4132965,253406,10446217
,2339322,16311,123935,2020-01-27 10:03:47.307000,2020-02-11 23:59:59,,,4132966,253406,10446218
,2339323,16312,423435,2020-01-27 10:03:50.583000,2020-02-11 23:59:59,,,4132967,388878,10446219
,2339323,16312,423435,2020-01-27 10:03:50.583000,2020-02-11 23:59:59,,,4132968,388878,10446220
,2339324,16313,365381,2020-01-27 10:03:53.557000,2020-02-11 23:59:59,,,4132969,334443,10446221
,2339325,16314,122083,2020-01-27 10:03:54.857000,2020-02-10 23:59:59,,,4132970,120450,10446222
,2339326,16315,1555,2020-01-27 10:04:26.690000,2020-01-27 23:59:59,,,4132971,1764,10445534
,2339326,16315,1555,2020-01-27 10:04:26.690000,2020-01-27 23:59:59,,,4132972,1764,10445547
